row_id,id,state,state_code,state_mean_churn,account_length,new_acct,international_plan,vmail_plan,vmail_message,int_no_vm,day_mins,day_calls,day_charge,day_mins_pc,day_call_hi,day_call_lo,day_call_prof,day_charge_pm,eve_mins,eve_calls,eve_charge,eve_mins_pc,eve_chatterbox,night_mins,night_calls,night_charge,night_mins_pc,intl_mins,intl_charge,intl_user,total_mins,total_charge,freq_user,custserv_calls,factor2,churn,5f_01,5f_03a,5f_03b,5f_06,5f_07,5f_08,5f_09,5f_10,5f_11,5f_12,5f_13,5factor,1stPC,2ndPC,3rdPC,4thPC,5thPC
88,1294,OR,37,0.125,66,0,0,0,0,0,87.6,76,14.89,1.152631579,0,1,-1,0.169977169,262,99.79722519,22.27,2.625323495,0,184.6,125,8.31,1.4768,9.2,2.48,0,358.8,39.64,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,-4,1.524426038,-2.78314343,0.827594841,-1.438256683,2.750597064
89,2265,AK,0,0.085714286,126,0,0,1,31,0,278,88,47.26,3.159090909,0,1,-1,0.17,253.2,99.79722519,21.52,2.53714469,0,223.2,114,10.04,1.957894737,8.7,2.35,0,539.9,71.13,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,-4,4.502930072,2.983592385,1.806770669,0.42511487,-0.275591465
90,1441,NC,27,0.128205128,172,0,0,1,47,0,274.9,102,46.73,2.695098039,0,0,0,0.169989087,186.6,118,15.86,1.581355932,0,245,123,11.03,1.991869919,8.8,2.38,0,470.3,64.97,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,-1,1.718501558,2.220795446,1.778758634,1.874480132,-2.23769899
91,739,MI,22,0.195652174,101,0,0,0,0,0,190.7,72,32.42,2.648611111,0,1,-1,0.170005244,208.6,103,17.73,2.025242718,0,203.8,111,9.17,1.836036036,8.8,2.38,0,408.1,52.53,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,-5,3.417343597,-0.834066153,1.263252728,-0.471763507,-0.54534228
93,541,RI,39,0.115384615,150,0,0,1,29,0,209.9,77,35.68,2.725974026,0,1,-1,0.169985707,158,52,13.43,3.038461538,0,141.9,113,6.39,1.255752212,6.6,1.78,0,374.5,50.89,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,-4,3.228325101,-0.881710768,1.902274924,-2.024495816,0.265355185
94,2345,FL,9,0.095238095,98,0,0,0,0,0,288.1,101,48.98,2.852475248,0,0,0,0.170010413,137.9,99.79722519,11.72,1.381801946,0,206.5,88,9.29,2.346590909,0,0,0,426,60.7,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,-1,1.476310664,0.485714396,4.405774235,0.708927932,-3.396183301
95,335,KY,17,0.119047619,151,0,0,1,17,0,214.7,97,36.5,2.213402062,0,0,0,0.170004658,138.5,90,11.77,1.538888889,0,169.1,44,7.61,3.843181818,8.6,2.32,0,361.8,50.59,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0.533794872,-0.737247351,1.416901732,0.772526125,-1.709953304
96,2244,KS,16,0.163265306,148,0,0,0,0,0,239.3,84,40.68,2.848809524,0,1,-1,0.169995821,195.7,85,16.63,2.302352941,0,232.6,104,10.47,2.236538462,10.9,2.94,0,445.9,60.25,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,-4,3.802900061,1.136279962,0.662959208,1.504408883,-0.411263201
97,781,WV,49,0.093333333,112,0,1,0,0,1,161.9,138,27.52,1.173188406,1,0,1,0.16998147,200.9,99.79722519,17.08,2.013082023,0,134,134,6.03,1,10.7,2.89,0,373.5,47.49,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,4,-3.428514098,0.447154226,1.227171757,-2.622803368,-0.690274163
99,573,FL,9,0.095238095,64,0,0,1,31,0,228.6,88,30.42569832,2.597727273,0,1,-1,0.133095793,248.5,109,21.12,2.279816514,1,167.1,124,7.52,1.347580645,9,2.43,0,486.1,53.97569832,1,3,1,0,1,0,1,0,0,0,1,0,1,0,0,-5,3.872234393,1.280930182,1.820395811,-1.420456847,1.503058456
100,994,NY,34,0.193548387,147,0,0,1,33,0,251.5,107,42.76,2.35046729,1,0,1,0.170019881,234.1,99.79722519,19.9,2.345756604,1,213.4,87,9.6,2.452873563,10.4,2.81,0,496,65.47,1,3,1,0,1,1,0,0,0,0,1,0,1,0,0,3,-0.259998376,4.138510993,1.985521902,0.806817907,0.229861493
101,2066,TN,42,0.111111111,121,0,0,1,26,0,170.4,91,30.42569832,1.872527473,0,1,-1,0.178554568,254.5,90,21.63,2.827777778,0,219.6,122,9.88,1.8,15.1,4.08,1,440,56.13569832,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1.973428516,1.26040621,-3.466797975,-0.493083044,2.198624518
102,3086,NY,34,0.193548387,54,0,1,0,0,1,236.3,91,40.17,2.596703297,0,1,-1,0.169995768,152.8,99.79722519,12.99,1.531104695,0,160.3,98,7.21,1.635714286,11.2,3.02,1,400.3,56.18,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,-4,2.844582996,0.27065792,-2.099265052,-1.731672196,-2.565381969
103,931,WV,49,0.093333333,77,0,0,0,0,0,67.7,68,11.51,0.995588235,0,1,-1,0.170014771,195.7,86,16.63,2.275581395,0,236.5,137,10.64,1.726277372,12,3.24,1,275.4,31.38,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,-2,0.733430559,-3.853506918,-3.395219769,0.320714776,2.284567975
104,856,WY,50,0.12,104,0,0,0,0,0,183.6,133,31.21,1.380451128,1,0,1,0.169989107,120.7,98,10.26,1.231632653,0,215.1,112,9.68,1.920535714,12.7,3.43,1,317,44.9,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,6,-3.725698142,-0.290977747,-2.367307987,-0.294604108,-2.402300417
105,88,KY,17,0.119047619,74,0,0,1,35,0,154.1,104,26.2,1.481730769,0,0,0,0.170019468,123.4,84,10.49,1.469047619,0,202.1,57,9.09,3.545614035,10.9,2.94,0,288.4,39.63,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,-1.065684265,-2.751918826,0.374840807,0.977981464,-0.527786324
106,233,NV,33,0.204081633,53,0,0,0,0,0,168.8,97,28.7,1.740206186,0,0,0,0.170023697,220.3,87,18.73,2.532183908,0,154.3,113,6.94,1.365486726,10.9,2.94,0,400,50.37,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,-0.304825983,-0.011932679,0.889160088,-1.82277342,1.074572169
107,2285,MN,23,0.153846154,46,0,0,0,0,0,156.4,105,26.59,1.48952381,0,0,0,0.170012788,185.5,98,15.77,1.892857143,0,226.7,96,10.2,2.361458333,11.8,3.19,1,353.7,45.55,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,5,-1.902686718,-0.497215552,-2.478309955,1.24572137,-0.3541615
108,2488,OH,35,0.132075472,94,0,0,0,0,0,181.3,135,30.82,1.342962963,1,0,1,0.169994484,182.4,108,15.5,1.688888889,0,180.6,103,8.13,1.753398058,6.7,1.81,0,370.4,48.13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4,-3.086152707,-0.140210542,2.450447768,-0.638141375,-1.079078835
109,594,WV,49,0.093333333,90,0,0,0,0,0,205.7,138,34.97,1.49057971,1,0,1,0.170004861,161.9,83,13.76,1.95060241,0,269.7,104,12.14,2.593269231,12.5,3.38,1,380.1,52.11,0,2,0,0,0,1,0,0,1,1,0,0,0,1,1,6,-3.260136623,1.055631161,-2.415523595,2.425339149,-0.776141735
111,608,WY,50,0.12,28,0,0,0,0,0,187.8,94,31.93,1.99787234,0,1,-1,0.170021299,248.6,86,21.13,2.890697674,0,208.8,124,9.4,1.683870968,10.6,2.86,0,447,55.92,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,-2,2.462278403,0.683446187,0.809581697,-0.492444022,2.009721737
112,1301,CT,6,0.170212766,137,0,0,0,0,0,115,130,19.55,0.884615385,1,0,1,0.17,137.8,99.79722519,11.71,1.380799914,0,224,61,10.08,3.672131148,7.3,1.97,0,260.1,33.23,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,3,-3.864852283,-2.841189533,1.792914328,1.54523973,-0.712696279
113,2446,AL,1,0.14893617,125,0,0,0,0,0,169.3,90,28.78,1.881111111,0,1,-1,0.169994093,156,138,13.26,1.130434783,0,210.8,106,9.49,1.988679245,11.6,3.13,1,336.9,45.17,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,-2,1.30785863,-2.17386514,-2.605104679,-0.57240847,-1.672687228
114,1404,NV,33,0.204081633,87,0,0,0,39,0,82.6,113,14.04,0.730973451,1,0,1,0.169975787,224.4,63,19.07,3.561904762,1,163.6,88,7.36,1.859090909,9.5,2.57,0,316.5,35.68,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,5,-3.393304776,-0.793436595,1.428796846,-1.14767566,4.244713885
115,1101,WV,49,0.093333333,30,0,0,0,0,0,162.3,96,27.59,1.690625,0,1,-1,0.169993839,244,122,20.74,2,0,180.1,89,8.1,2.023595506,9.1,2.764726543,0,415.4,51.09472654,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.968227024,-0.868803453,1.097606969,-0.714711098,0.702216436
117,1071,PA,38,0.222222222,134,0,0,0,0,0,205.3,122,34.9,1.682786885,1,0,1,0.169995129,240.5,155,20.44,1.551612903,0,179.1,107,8.06,1.673831776,5,1.35,0,450.8,56.69,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,6,-2.178908859,2.098221353,3.34545116,-0.593014552,-1.02198867
118,482,MD,20,0.25,74,0,0,0,0,0,155.7,116,26.47,1.342241379,1,0,1,0.170006423,173.7,99.79722519,14.76,1.740529355,0,257.4,97,11.58,2.653608247,8.1,2.19,0,337.5,43.42,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,4,-2.968224233,-1.007510825,1.550646934,2.453687478,-0.788098372
119,2559,DC,7,0.078947368,115,0,0,1,29,0,222.6,81,37.84,2.748148148,0,1,-1,0.169991015,190.3,109,16.18,1.74587156,0,201.2,87,9.05,2.312643678,11.5,3.11,1,424.4,57.13,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,-3,3.118816122,0.229547954,-2.308861101,-0.150208688,-1.401780784
121,2668,NE,29,0.071428571,155,0,0,1,21,0,195.9,91,33.3,2.152747253,0,1,-1,0.169984686,213.9,84,18.18,2.546428571,0,88.2,111,3.97,0.794594595,8.6,2.32,0,418.4,53.8,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,-4,2.855798139,-0.263694005,1.548132827,-3.501607773,0.683711419
122,3240,SD,41,0.088888889,34,0,0,0,0,0,180.6,65,30.7,2.778461538,0,1,-1,0.169988926,280.4,99,23.83,2.832323232,0,292.4,105,13.16,2.784761905,5,1.35,0,466,55.88,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,-5,4.217807012,0.506426646,2.264043906,3.286393938,1.627570694
123,385,KS,16,0.163265306,137,0,0,0,0,0,230.2,113,39.13,2.037168142,1,0,1,0.169982624,220.4,79,18.73,2.789873418,1,204.7,111,8.982912957,1.844144144,10.7,2.89,0,461.3,60.75,1,4,1,0,1,1,0,0,0,1,0,0,1,0,0,5,-1.442167023,3.454851945,1.77101625,-0.188517407,1.571065672
124,405,WI,48,0.111111111,92,0,1,0,0,1,264.3,91,44.93,2.904395604,0,1,-1,0.169996216,160.9,115,13.68,1.399130435,0,198.6,73,8.94,2.720547945,9.3,2.51,0,434.5,61.12,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,-4,3.585040772,1.013465614,1.232112697,0.361089477,-3.18476776
125,1751,WY,50,0.12,225,0,0,0,0,0,182.7,142,31.06,1.286619718,1,0,1,0.170005473,246.5,63,20.95,3.912698413,0,218,103,9.81,2.116504854,8.8,2.38,0,438,54.39,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,6,-2.772992722,2.644357491,1.90680697,0.343679602,2.497301018
126,2293,NJ,31,0.274509804,59,0,1,1,31,0,225,78,38.25,2.884615385,0,1,-1,0.17,191.3,99.79722519,16.26,1.916886964,0,226.7,79,10.2,2.869620253,9.1,2.46,0,425.4,56.97,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,-5,3.66749452,-0.266754031,0.980320735,2.020171288,-1.322913272
127,1092,SD,41,0.088888889,148,0,0,0,0,0,185.2,87,30.42569832,2.128735632,0,1,-1,0.164285628,170.4,99.79722519,14.48,1.707462303,0,165.1,104,7.43,1.5875,9.5,2.57,0,365.1,47.47569832,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,-5,2.612066838,-1.75042848,1.014521162,-1.48709854,-1.143267205
128,877,FL,9,0.095238095,129,0,1,0,0,1,267.4,78,45.46,3.428205128,0,1,-1,0.170007479,204.2,99.79722519,17.36,2.046149075,0,111.7,146,5.03,0.765068493,5.9,1.59,0,477.5,64.41,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,-4,4.254743255,2.103264101,2.664201895,-3.130451239,-1.948785391
129,642,IL,14,0.076923077,83,0,0,0,0,0,195,92,33.15,2.119565217,0,1,-1,0.17,210.5,99.79722519,17.89,2.109277083,0,180.6,92,8.982912957,1.963043478,11,2.97,1,416.5,54.01,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,-3,2.546463207,-0.000708472,-2.180923611,-0.741360096,-0.494017667
130,343,IN,15,0.069767442,98,0,0,1,21,0,64.6,98,10.98,0.659183673,0,0,0,0.16996904,176.1,86,14.97,2.047674419,0,244.8,84,11.02,2.914285714,0,0,0,240.7,25.95,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,-1.630451828,-4.958709886,3.192998133,2.378225803,2.156765548
132,2643,MI,22,0.195652174,74,0,0,0,0,0,124.8,114,21.22,1.094736842,1,0,1,0.170032051,133,121,11.31,1.099173554,0,160.3,85,7.21,1.885882353,10.6,2.86,0,268.4,35.39,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,3,-3.48278017,-2.427646082,1.07071501,-1.226684408,-1.472509038
133,2057,NY,34,0.193548387,9,1,0,0,16,0,88.5,87,30.42569832,1.017241379,0,1,-1,0.343793201,178.8,99.79722519,15.2,1.79163298,0,228.7,96,10.29,2.382291667,11.5,3.11,1,278.8,48.73569832,0,2,0,0,0,0,1,0,1,0,0,1,0,1,1,-4,1.187378448,-2.826732645,-2.762702597,1.693318018,0.897263782
134,2826,SD,41,0.088888889,131,0,0,0,0,0,187.9,110,31.94,1.708181818,1,0,1,0.169984034,200.5,101,17.04,1.985148515,0,202.6,125,8.982912957,1.6208,10.2,2.75,0,398.6,51.73,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,4,-2.384401903,0.589615952,1.429575005,-0.58499587,-0.573105332
135,2897,CT,6,0.170212766,134,0,0,1,32,0,80.3,94,13.65,0.854255319,0,1,-1,0.169987547,199.9,124,16.99,1.612096774,0,170.8,117,7.69,1.45982906,16.6,4.48,1,296.8,35.12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-2,0.254766232,-3.188637497,-4.346803597,-2.084753285,0.786560838
136,2840,NJ,31,0.274509804,108,0,0,1,41,0,171.6,110,29.17,1.56,1,0,1,0.169988345,136.1,78,11.57,1.744871795,0,183.4,103,8.25,1.780582524,10.8,2.92,0,318.5,43.66,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,6,-3.038782568,-0.701885004,0.918671653,-0.72050004,-0.796374656
137,1549,CT,6,0.170212766,107,0,0,0,0,0,103.4,94,17.58,1.1,0,1,-1,0.170019342,189.3,125,16.09,1.5144,0,227.2,125,10.22,1.8176,14.4,3.89,1,307.1,37.56,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,-3,0.629317202,-3.107998428,-3.807481027,0.301518887,0.164754241
138,1969,SD,41,0.088888889,52,0,0,1,20,0,133.3,63,22.66,2.115873016,0,1,-1,0.169992498,184.1,123,15.65,1.496747967,0,272.9,107,12.28,2.55046729,13.5,3.65,1,330.9,41.96,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,-4,2.480468622,-2.403333151,-3.58845997,2.066000747,-0.6067433
140,2236,KS,16,0.163265306,128,0,0,0,0,0,268.1,95,30.42569832,2.822105263,0,1,-1,0.113486379,120.5,126,10.24,0.956349206,0,220.8,121,9.94,1.824793388,14.4,3.89,1,403,44.55569832,0,2,0,0,0,0,1,0,0,0,1,0,0,1,1,-3,2.4750327,-0.812213445,-3.235632237,-0.536850903,-3.456832293
143,2807,AK,0,0.085714286,52,0,0,0,0,0,217,104,36.89,2.086538462,0,0,0,0.17,152.3,83,12.95,1.834939759,0,134.3,109,6.04,1.232110092,11.8,3.19,1,381.1,53.03,0,2,1,0,0,0,0,0,0,1,0,0,0,1,1,3,-0.514890216,0.415312427,-2.065905497,-2.444774087,-1.007294414
144,992,MI,22,0.195652174,45,0,0,1,26,0,91.7,104,15.59,0.881730769,0,0,0,0.170010905,150.6,119,12.8,1.265546218,0,63.3,103,2.85,0.614563107,7.7,2.08,0,250,30.47,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.68360955,-3.972626594,1.660834656,-4.222836768,-0.373345093
145,217,FL,9,0.095238095,120,0,0,0,0,0,180,80,30.6,2.25,0,1,-1,0.17,224.2,82,19.06,2.734146341,1,265.4,91,11.94,2.916483516,4.7,1.27,0,408.9,50.93,0,3,1,0,0,0,1,0,1,1,1,0,1,0,0,-6,3.477168389,-0.867620297,2.346229291,2.762378766,2.326257331
147,1137,TX,43,0.234042553,19,1,0,1,34,0,156.6,97,26.62,1.61443299,0,0,0,0.169987229,224.2,97,19.06,2.311340206,0,260.9,135,11.74,1.932592593,11.3,3.05,1,392.1,48.73,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,-0.406907494,-0.220577713,-2.237250149,2.099883906,1.478037112
148,798,GA,10,0.138888889,135,0,0,0,22,0,197.1,113,33.51,1.744247788,1,0,1,0.170015221,259.4,95,22.05,2.730526316,0,134.7,135,8.982912957,0.997777778,14.6,3.94,1,471.1,59.5,1,2,1,0,1,1,0,0,0,1,0,0,0,1,1,8,-2.322313858,3.905269345,-2.38903038,-1.957676938,1.284964444
149,2509,KY,17,0.119047619,108,0,0,0,0,0,73.8,105,12.55,0.702857143,0,0,0,0.170054201,143.4,114,12.19,1.257894737,0,170.2,98,7.66,1.736734694,10.9,2.94,0,228.1,27.68,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,4,-2.994168122,-3.987152277,0.43202756,-1.435702859,-0.439695169
150,2881,NY,34,0.193548387,91,0,0,1,20,0,146.1,98,24.84,1.490816327,0,0,0,0.170020534,277.4,104,23.58,2.667307692,0,137.7,100,6.2,1.377,6.2,1.67,0,429.7,50.09,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0.003331371,0.53599652,2.52460607,-1.826375048,2.201442534
151,1049,OK,36,0.119047619,79,0,0,0,0,0,147,72,24.99,2.041666667,0,1,-1,0.17,165.7,99.79722519,14.08,1.660366806,0,243.2,107,10.94,2.272897196,8.4,2.27,0,321.1,41.34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,-5,2.047696378,-3.404871249,0.817315671,1.520557755,-0.295087951
152,522,KY,17,0.119047619,122,0,0,1,27,0,253.7,84,43.13,3.020238095,0,1,-1,0.170003942,229.2,109,19.48,2.102752294,1,190.5,123,8.57,1.548780488,9.2,2.48,0,492.1,65.09,1,7,1,0,1,0,1,0,0,0,1,0,1,0,0,-5,4.465603056,2.16251673,1.953440103,-0.760286133,0.537008893
153,3318,OK,36,0.119047619,52,0,0,0,0,0,124.9,131,21.23,0.953435115,1,0,1,0.169975981,200.1985661,118,25.54,1.696598018,0,192.5,106,8.66,1.816037736,11.6,2.764726543,0,336.6985661,49.53472654,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,4,-3.346085926,-0.276012872,1.115528642,-0.598620725,0.659264303
154,2801,HI,11,0.083333333,3,1,0,0,0,0,139,99,23.63,1.404040404,0,0,0,0.17,250.7,108,21.31,2.321296296,1,286.2,87,12.88,3.289655172,6.1,1.65,0,395.8,46.59,0,4,0,0,0,0,0,0,1,0,0,1,1,0,0,-3,0.181851566,-1.167597643,2.261169412,4.096649808,3.203847242
157,268,MO,24,0.097560976,64,0,0,1,48,0,94.4,104,16.05,0.907692308,0,0,0,0.170021186,136.2,101,11.58,1.348514851,0,147.4,89,8.982912957,1.656179775,4.5,1.22,0,235.1,28.85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.688552138,-4.562933854,2.244299628,-0.97973285,-0.184464239
158,1695,ID,13,0.142857143,114,0,0,0,0,0,202.1,100,30.42569832,2.021,0,0,0,0.15054774,195.7,102,16.63,1.918627451,0,291.8,120,13.13,2.431666667,13.3,3.59,1,411.1,50.64569832,0,2,1,0,0,0,0,0,1,0,0,0,0,1,1,1,-0.298329984,0.147854286,-2.947282738,2.471876795,-0.540202651
159,2627,AK,0,0.085714286,86,0,0,0,0,0,150.8,85,25.64,1.774117647,0,1,-1,0.170026525,295.9,88,25.15,3.3625,0,247.2,104,11.12,2.376923077,12.5,3.38,1,459.2,54.17,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,-1,2.191139611,1.122319415,-2.872715743,1.545160809,3.525602009
160,3264,RI,39,0.115384615,89,0,0,0,24,0,97.8,98,16.63,0.997959184,0,0,0,0.1700409,207.2,67,17.61,3.092537313,0,214.5,126,9.65,1.702380952,5.9,1.59,0,310.9,35.83,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,-1.174641197,-2.497091737,1.863796393,-0.42516869,2.730524332
161,3237,MI,22,0.195652174,142,0,1,0,0,1,140.8,140,23.94,1.005714286,1,0,1,0.170028409,228.6,99.79722519,19.43,2.290644851,0,152.9,88,6.88,1.7375,10.9,2.764726543,0,380.3,46.13472654,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,4,-3.546423546,0.402219515,1.159646664,-1.484158699,0.179486635
162,8,LA,18,0.085714286,117,0,0,0,0,0,184.5,97,31.37,1.902061856,0,0,0,0.1700271,351.6,80,29.89,4.395,0,215.8,90,9.71,2.397777778,8.7,2.764726543,0,544.8,64.02472654,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,2,0.872747353,3.524864732,1.589696281,0.526867124,4.560690729
163,1436,MI,22,0.195652174,83,0,0,1,26,0,226.4,117,38.49,1.935042735,1,0,1,0.170008834,234.7,97,19.95,2.419587629,0,133.6,82,6.01,1.629268293,10.8,2.92,0,471.9,61.36,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,5,-1.700730415,3.115606291,1.700400033,-1.447032659,-0.018420579
165,3311,LA,18,0.085714286,128,0,0,0,0,0,147.7,94,25.11,1.571276596,0,1,-1,0.17000677,283.3,83,24.08,3.413253012,0,188.3,124,8.47,1.518548387,6.9,1.86,0,437.9,51.05,0,2,1,0,1,0,1,0,0,1,0,0,1,0,1,-2,2.115063935,0.129040537,1.894473077,-1.063911988,3.65611505
166,2413,NJ,31,0.274509804,59,0,0,0,0,0,195,58,33.15,3.362068966,0,1,-1,0.17,198.5,88,16.87,2.255681818,0,304.3,110,13.69,2.766363636,14.8,4,1,408.3,54.02,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,-2,3.55343064,0.242694475,-3.806226151,2.885109879,-0.343632863
167,402,UT,44,0.181818182,96,0,0,0,26,0,145.8,108,24.79,1.35,1,0,1,0.170027435,192.2,89,16.34,2.159550562,0,165.1,96,7.43,1.719791667,9.9,2.67,0,347.9,43.8,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,5,-2.949032365,-0.463550213,1.279806303,-1.151698873,0.572462942
168,2791,ID,13,0.142857143,151,0,0,0,0,0,194.8,106,33.12,1.837735849,1,0,1,0.170020534,292.7,103,24.88,2.841747573,0,224.6,82,10.11,2.73902439,5.5,1.49,0,493,59.49,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,5,-1.530887035,2.902826476,2.998949278,1.234695793,1.44467881
169,1047,NV,33,0.204081633,102,0,0,0,0,0,144.4,87,24.55,1.659770115,0,1,-1,0.17001385,266.5,128,22.65,2.08203125,0,217.6,59,9.79,3.688135593,7.1,1.92,0,418,49.12,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,-3,1.975042388,-1.571606036,1.530582699,1.388305759,1.241395261
170,1014,OH,35,0.132075472,102,0,0,0,0,0,114.8,125,19.52,0.9184,1,0,1,0.170034843,81.9,99.79722519,6.96,0.8206641,0,304.3,101,13.69,3.012871287,12,3.24,1,208.7,29.72,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,5,-4.468638307,-3.19094401,-2.94088478,3.181515277,-2.381370551
171,3321,VT,46,0.111111111,60,0,0,0,0,0,193.9,118,32.96,1.643220339,1,0,1,0.169984528,85,99.79722519,7.23,0.851727088,0,210.1,134,9.45,1.567910448,13.2,3.56,1,292.1,43.75,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,5,-3.334700489,-0.755326617,-2.417593154,-0.817778086,-3.120961612
173,1853,KY,17,0.119047619,172,0,0,0,0,0,172.5,85,29.33,2.029411765,0,1,-1,0.170028986,253.1,71,21.51,3.564788732,0,221.6,113,9.97,1.961061947,5.9,1.59,0,431.5,52.43,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,-2,2.503399491,0.206406321,2.06489662,0.064636737,2.910477191
174,1212,UT,44,0.181818182,139,0,0,0,0,0,165,132,28.05,1.25,1,0,1,0.17,249.7,86,21.22,2.903488372,0,170.3,128,7.66,1.33046875,12.6,3.4,1,427.3,52.67,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,8,-3.148605864,2.899154011,-1.954288569,-1.661919993,1.704539889
176,3100,MA,19,0.195121951,93,0,0,0,0,0,173,131,29.41,1.320610687,1,0,1,0.17,190.4,108,16.18,1.762962963,0,290,66,13.05,4.393939394,10.4,2.81,0,373.8,48.4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,3,-2.916233825,-0.339494358,0.833682946,4.520898564,-0.801378389
177,639,DE,8,0.186046512,106,0,0,0,0,0,128.6,83,21.86,1.54939759,0,1,-1,0.169984448,134,114,11.39,1.175438596,0,210.6,113,9.48,1.863716814,11.4,3.08,1,274,36.33,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-2,0.826159888,-3.561431693,-2.84510205,-0.805762074,-1.242660655
178,1961,DE,8,0.186046512,63,0,0,0,0,0,117.1,118,19.91,0.992372881,1,0,1,0.170025619,249.6,90,21.22,2.773333333,1,162.2,84,8.982912957,1.930952381,11.1,3,1,377.8,44.13,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,6,-3.243685887,0.895226095,-1.655906721,-0.853880397,3.201662524
179,948,ID,13,0.142857143,99,0,0,0,0,0,159.7,83,27.15,1.924096386,0,1,-1,0.170006262,155.4,99.79722519,13.21,1.557157523,0,255.7,114,11.51,2.242982456,8.4,2.27,0,323.5,42.63,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,-5,1.86735251,-3.265115776,0.84697101,1.742042168,-0.664226068
180,557,TX,43,0.234042553,58,0,0,1,20,0,194.5,110,33.07,1.768181818,1,0,1,0.170025707,213.7,89,18.16,2.401123596,0,236.6,92,10.65,2.57173913,9.5,2.57,0,417.7,53.8,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,5,-2.166331061,1.025461996,1.369200236,2.137155702,0.542412692
181,2704,OR,37,0.125,72,0,0,0,0,0,141.3,133,24.02,1.062406015,1,0,1,0.169992923,134.9,99.79722519,11.47,1.35174099,0,227.5,97,10.24,2.345360825,11.2,3.02,1,287.4,38.51,0,2,0,0,0,1,0,0,1,0,0,0,0,1,1,5,-4.001890085,-1.396397435,-2.201260725,1.288113107,-1.434940116
