id,bedrooms,bathrooms,sqft_living,sqft_lot15,waterfront,condition,grade,sqft_basement,sqft_above,current_age,zipcode,zip_encoded,zip_med_price_hpi,yr_built,yr_renovated,sqft_living15,Date,Index,Multiplier,year_sold,age_sold,price_hpi_adj,zip_med_price_raw,zip_med_sqft,zip_med_price_sqft_raw,zip_med_price_sqft_hpi,price,sqft_lot,floors
809001525,4,1,2550,4000,0,3,8,180,2370,113,98109,47,1097600,1905,0,2200,6/1/2014,148.83,1.568,2014,109,1395520,716000,1800,397.7777778,609.7777778,890000,4000,2
8075400570,5,2,2260,18000,0,4,8,1130,1130,58,98032,20,379000,1960,0,1360,10/1/2014,153.91,1.516,2014,54,391128,249000,1720,144.7674419,220.3488372,258000,12500,1
1994200024,3,1,1430,4599,0,3,7,450,980,71,98103,42,841375,1947,0,1450,11/1/2014,155.21,1.503,2014,67,768033,550000,1500,366.6666667,560.9166667,511000,3455,1
3362900810,3,2,1360,3090,0,3,8,0,1360,28,98103,42,841375,1990,0,1500,8/1/2014,151.35,1.542,2014,24,820606,550000,1500,366.6666667,560.9166667,532170,3090,2
1324300398,3,1,1110,5000,0,3,7,0,1110,71,98107,45,802244,1947,0,1420,4/1/2015,160.37,1.455,2015,68,814800,529950,1440,368.0208333,557.1138889,560000,5000,1.5
537000445,3,1,1250,8633,0,4,7,0,1250,64,98003,2,401507,1954,0,1680,3/1/2015,159.4,1.464,2015,61,414239,267475,1780,150.2668539,225.5657303,282950,8200,1
7920100045,1,1,700,5100,0,3,7,0,700,76,98115,49,855845,1942,0,1010,5/1/2014,147.59,1.581,2014,72,553350,564750,1700,332.2058824,503.4382353,350000,5100,1
8960000030,3,1,1180,7669,0,4,7,0,1180,51,98058,32,508462,1967,0,1190,7/1/2014,150.09,1.555,2014,47,334325,333000,1970,169.035533,258.1025381,215000,7669,1
6388930390,5,3.5,3960,13675,0,3,9,1460,2500,22,98056,31,570278,1996,0,2640,11/1/2014,155.21,1.503,2014,18,976950,379800,1945,195.2699229,293.2020566,650000,25245,2
8731900200,4,2.75,2640,7875,0,3,8,1020,1620,51,98023,13,406288,1967,0,1980,8/1/2014,151.35,1.542,2014,47,493440,268450,1880,142.7925532,216.1106383,320000,7500,1
8029200135,3,2,1270,7198,0,3,7,0,1270,102,98022,12,400125,1916,2013,1160,11/1/2014,155.21,1.503,2014,98,371241,267000,1620,164.8148148,246.9907407,247000,7198,1.5
1081200350,4,1.75,1760,11180,0,4,8,0,1760,50,98059,33,650094,1968,0,1730,10/1/2014,153.91,1.516,2014,46,485120,430000,2245,191.5367483,289.5741648,320000,11180,1
84000105,5,2.25,2060,11680,0,3,7,1030,1030,56,98146,60,449522,1962,0,1010,5/1/2014,147.59,1.581,2014,52,403155,305000,1490,204.6979866,301.6926174,255000,8632,1
3756500060,3,1.75,1780,9660,0,3,7,0,1780,56,98034,22,671925,1962,0,1200,3/1/2015,159.4,1.464,2015,53,641232,445000,1830,243.1693989,367.1721311,438000,9660,1
7215720160,3,2.5,3400,12601,0,3,10,0,3400,18,98075,38,1118128,2000,0,3400,3/1/2015,159.4,1.464,2015,15,1317600,737444,2980,247.4644295,375.2107383,900000,16603,2
3574800520,3,2.75,1910,8152,0,3,7,750,1160,39,98034,22,671925,1979,0,1710,6/1/2014,148.83,1.568,2014,35,691488,445000,1830,243.1693989,367.1721311,441000,7280,1
2617300160,3,2,2020,36590,0,4,7,1010,1010,43,98027,15,860832,1975,0,2110,8/1/2014,151.35,1.542,2014,39,647640,565000,2330,242.4892704,369.455794,420000,38332,1
2558660270,3,1.75,1580,7500,0,3,7,400,1180,42,98034,22,671925,1976,0,1640,12/1/2014,156.52,1.491,2014,38,551670,445000,1830,243.1693989,367.1721311,370000,7000,1
2009000370,2,1.75,1340,9750,0,5,5,640,700,69,98198,68,402170,1949,0,1830,2/1/2015,158.43,1.473,2015,66,397636,265000,1610,164.5962733,249.7950311,269950,7250,1
1836980160,4,2.5,2680,4500,0,3,9,0,2680,19,98006,5,1126320,1999,0,2920,3/1/2015,159.4,1.464,2015,16,1181594,745000,2640,282.1969697,426.6363636,807100,4499,2
3261020370,3,2.5,2680,8750,0,4,8,1070,1610,39,98034,22,671925,1979,0,2480,6/1/2014,148.83,1.568,2014,35,1023904,445000,1830,243.1693989,367.1721311,653000,9750,1
1755700060,3,2,1370,7288,0,5,7,0,1370,54,98133,57,567088,1964,0,1770,6/1/2014,148.83,1.568,2014,50,582512,375000,1510,248.3443709,375.5549669,371500,8336,1
4330600435,3,1.75,1560,7920,0,3,7,0,1560,64,98166,63,598119,1954,0,1070,3/1/2015,159.4,1.464,2015,61,415776,389999,1930,202.0720207,309.9062176,284000,21000,1
9542800700,3,1.75,2160,7350,0,4,7,490,1670,40,98023,13,406288,1978,0,1930,1/1/2015,157.47,1.482,2015,37,403104,268450,1880,142.7925532,216.1106383,272000,7140,1
1999700045,3,1.5,1340,7940,0,3,7,0,1340,63,98133,57,567088,1955,0,1480,5/1/2014,147.59,1.581,2014,59,494853,375000,1510,248.3443709,375.5549669,313000,7912,1.5
1762600070,4,2.5,3880,35230,0,3,10,1310,2570,34,98033,21,1000038,1984,0,3740,1/1/2015,157.47,1.482,2015,31,1359735,670000,2125,315.2941176,470.6061176,917500,35003,2
1687900520,4,2.25,2590,8335,0,4,8,0,2590,38,98006,5,1126320,1980,0,2260,9/1/2014,152.63,1.529,2014,34,1029017,745000,2640,282.1969697,426.6363636,673000,8190,2
7234600798,3,2.5,1120,1795,0,3,8,300,820,10,98122,54,855895,2008,0,1590,2/1/2015,158.43,1.473,2015,7,626025,561625,1628,344.9785012,525.7340295,425000,1100,2
3881900445,5,2.75,1970,2150,0,3,7,650,1320,32,98144,59,680955,1986,0,1280,7/1/2014,150.09,1.555,2014,28,621922,450000,1634,275.3977968,416.7411261,399950,5400,1
2254502445,3,1,1220,4800,0,3,6,0,1220,117,98122,54,855895,1901,0,1200,5/1/2014,147.59,1.581,2014,113,608685,561625,1628,344.9785012,525.7340295,385000,4800,1
5437810320,3,1.5,1950,8941,0,4,7,630,1320,43,98022,12,400125,1975,0,1950,11/1/2014,155.21,1.503,2014,39,405735,267000,1620,164.8148148,246.9907407,269950,7560,1
9158100075,2,1,1350,8280,0,3,7,290,1060,69,98177,65,797301,1949,0,1540,1/1/2015,157.47,1.482,2015,66,489060,535550,2075,258.0963855,384.2414458,330000,8220,1
3830630310,3,2.5,1670,6183,0,3,7,0,1670,30,98030,18,427625,1988,0,1670,7/1/2014,150.09,1.555,2014,26,404300,282000,1867,151.0444563,229.0439207,260000,5797,2
8123100045,4,3,2380,5375,0,4,7,700,1680,93,98126,56,596642,1925,0,1410,4/1/2015,160.37,1.455,2015,90,683850,395750,1455,271.9931271,410.0632302,470000,5125,1.5
3127200041,4,3,2440,9600,0,5,7,0,2440,57,98034,22,671925,1961,0,2290,6/1/2014,148.83,1.568,2014,53,923552,445000,1830,243.1693989,367.1721311,589000,9600,2
6661200320,2,1.5,1050,3417,0,3,7,0,1050,22,98038,23,509250,1996,0,1050,7/1/2014,150.09,1.555,2014,18,254242,337000,1980,170.2020202,257.1969697,163500,3419,2
11510310,4,2.75,3130,9984,0,3,9,990,2140,25,98052,28,934871,1993,0,2260,9/1/2014,152.63,1.529,2014,21,1276715,615000,2294,268.0906713,407.5287707,835000,13412,2
825059270,5,3,4090,10270,0,4,10,2000,2090,32,98033,21,1000038,1986,0,2540,11/1/2014,155.21,1.503,2014,28,1645785,670000,2125,315.2941176,470.6061176,1095000,12850,1
8731951370,4,1.75,1490,8910,0,4,8,390,1100,49,98023,13,406288,1969,0,2190,4/1/2015,160.37,1.455,2015,46,391395,268450,1880,142.7925532,216.1106383,269000,10000,1
1954440060,3,2.5,1900,8744,0,3,8,0,1900,31,98074,37,971395,1987,0,2030,5/1/2014,147.59,1.581,2014,27,885360,640000,2495,256.5130261,389.3366733,560000,8744,2
2264500350,4,1,1330,4400,0,4,6,0,1330,117,98103,42,841375,1901,0,1330,4/1/2015,160.37,1.455,2015,114,894825,550000,1500,366.6666667,560.9166667,615000,2400,1.5
1115810060,3,2.25,2230,9340,0,3,8,800,1430,43,98052,28,934871,1975,0,2230,12/1/2014,156.52,1.491,2014,39,872515,615000,2294,268.0906713,407.5287707,585188,10026,1
9477200200,3,1.75,1650,8400,0,3,7,430,1220,41,98034,22,671925,1977,0,1540,8/1/2014,151.35,1.542,2014,37,470310,445000,1830,243.1693989,367.1721311,305000,9480,1
1432600560,3,1,1190,7980,0,3,6,0,1190,59,98058,32,508462,1959,0,1230,11/1/2014,155.21,1.503,2014,55,250926,333000,1970,169.035533,258.1025381,166950,8820,1
2287000060,3,2.5,2140,10083,0,4,8,0,2140,59,98040,25,1438855,1959,0,2680,9/1/2014,152.63,1.529,2014,55,1221671,950000,2695,352.5046382,533.8979592,799000,9897,1
3663500060,3,2.5,2180,7818,0,4,7,760,1420,56,98133,57,567088,1962,0,1900,6/1/2014,148.83,1.568,2014,52,627200,375000,1510,248.3443709,375.5549669,400000,7508,1
3996900125,3,1,1060,10228,0,3,7,0,1060,70,98155,62,565058,1948,0,1570,12/1/2014,156.52,1.491,2014,66,342930,373000,1650,226.0606061,342.4593939,230000,10228,1
7796450200,3,2.5,1690,5001,0,3,8,0,1690,15,98023,13,406288,2003,0,2550,5/1/2014,147.59,1.581,2014,11,406132,268450,1880,142.7925532,216.1106383,256883,5025,2
7549802535,4,2,1970,6480,0,5,7,840,1130,98,98108,46,526012,1920,0,1500,11/1/2014,155.21,1.503,2014,94,635769,342500,1645,208.2066869,319.7641337,423000,6480,1.5
3278600320,3,2.5,2150,2385,0,3,8,0,2150,11,98126,56,596642,2007,0,1750,7/1/2014,150.09,1.555,2014,7,723075,395750,1455,271.9931271,410.0632302,465000,4084,2
2824079053,3,2.5,1910,67268,0,3,7,0,1910,21,98024,14,595788,1997,0,2330,1/1/2015,157.47,1.482,2015,18,652080,400000,1620,246.9135802,367.7703704,440000,66211,2
1222069094,3,1.75,1350,50965,0,4,7,0,1350,49,98038,23,509250,1969,0,1560,10/1/2014,153.91,1.516,2014,45,583660,337000,1980,170.2020202,257.1969697,385000,155073,1
3542300060,3,1,860,9514,0,4,6,0,860,75,98056,31,570278,1943,0,1300,3/1/2015,159.4,1.464,2015,72,307440,379800,1945,195.2699229,293.2020566,210000,11725,1
2222059065,3,2.5,1940,10450,0,3,8,0,1940,24,98042,26,439200,1994,0,2030,11/1/2014,155.21,1.503,2014,20,446391,290000,1900,152.6315789,231.1578947,297000,14952,2
7551300060,3,1,1010,5000,0,3,7,0,1010,66,98107,45,802244,1952,0,1680,7/1/2014,150.09,1.555,2014,62,730850,529950,1440,368.0208333,557.1138889,470000,5000,1
100600550,3,1.5,1300,7500,0,4,7,400,900,42,98023,13,406288,1976,0,1430,8/1/2014,151.35,1.542,2014,38,349263,268450,1880,142.7925532,216.1106383,226500,7370,1
3211100860,3,1,910,8040,0,4,6,0,910,56,98059,33,650094,1962,0,1400,3/1/2015,159.4,1.464,2015,53,401502,430000,2245,191.5367483,289.5741648,274250,8450,1
3456000310,4,1.75,2480,10744,0,4,9,850,1630,52,98040,25,1438855,1966,0,2770,8/1/2014,151.35,1.542,2014,48,1295280,950000,2695,352.5046382,533.8979592,840000,11010,1
9526600140,3,2.5,2440,4587,0,3,8,0,2440,8,98052,28,934871,2010,0,2750,9/1/2014,152.63,1.529,2014,4,1036509,615000,2294,268.0906713,407.5287707,677900,4587,2
7465900060,3,1,1010,5000,0,3,7,0,1010,103,98116,50,841375,1915,0,1290,2/1/2015,158.43,1.473,2015,100,626025,560000,1725,324.6376812,487.7536232,425000,5864,1
1222000055,2,0.75,900,14280,0,3,6,0,900,77,98166,63,598119,1941,0,1250,11/1/2014,155.21,1.503,2014,73,270916,389999,1930,202.0720207,309.9062176,180250,9600,1
6300000550,6,3,2300,1312,0,3,7,700,1600,98,98133,57,567088,1920,1994,1560,7/1/2014,150.09,1.555,2014,94,721520,375000,1510,248.3443709,375.5549669,464000,3404,2
2310030510,4,2.25,1550,6397,0,3,8,0,1550,25,98038,23,509250,1993,0,1630,4/1/2015,160.37,1.455,2015,22,465600,337000,1980,170.2020202,257.1969697,320000,7579,2
1025049114,3,2.25,1270,1327,0,3,8,210,1060,4,98105,43,997992,2014,0,1160,7/1/2014,150.09,1.555,2014,0,972659,667000,1860,358.6021505,536.5548387,625504,1566,2
8677300550,4,2.5,2240,12368,0,3,9,0,2240,35,98074,37,971395,1983,0,2520,5/1/2014,147.59,1.581,2014,31,936742,640000,2495,256.5130261,389.3366733,592500,12032,1
4014400292,3,2.5,2714,18386,0,3,9,0,2714,13,98001,0,394162,2005,0,2590,1/1/2015,157.47,1.482,2015,10,689130,260000,1822,142.7003293,216.3347969,465000,17936,2
1102000196,4,2.75,1720,8700,0,3,8,0,1720,40,98118,52,558208,1978,0,2130,5/1/2014,147.59,1.581,2014,36,754137,367500,1580,232.5949367,353.2962025,477000,6270,2
257000138,2,1,850,14459,0,3,6,0,850,95,98168,64,359315,1923,0,1100,1/1/2015,157.47,1.482,2015,92,414960,235000,1380,170.2898551,260.3731884,280000,16400,1
46100204,5,3,3300,20953,0,3,9,1430,1870,61,98040,25,1438855,1957,1991,3836,2/1/2015,158.43,1.473,2015,58,2216865,950000,2695,352.5046382,533.8979592,1505000,33474,1
1909600046,3,2.5,2250,5390,0,3,8,0,2250,18,98146,60,449522,2000,0,1320,7/1/2014,150.09,1.555,2014,14,693278,305000,1490,204.6979866,301.6926174,445838,5692,2
1250202145,2,2.25,3900,5184,0,3,8,1950,1950,71,98144,59,680955,1947,0,2580,8/1/2014,151.35,1.542,2014,67,1653024,450000,1634,275.3977968,416.7411261,1072000,14864,1
7611200125,2,1.5,1320,12040,0,4,8,0,1320,71,98177,65,797301,1947,0,2120,10/1/2014,153.91,1.516,2014,67,707972,535550,2075,258.0963855,384.2414458,467000,10800,1
5611500140,4,2.5,2760,8127,0,3,10,0,2760,19,98075,38,1118128,1999,0,3070,8/1/2014,151.35,1.542,2014,15,1057812,737444,2980,247.4644295,375.2107383,686000,6440,2
7138000260,3,2,1750,10125,0,3,7,400,1350,57,98198,68,402170,1961,0,1900,6/1/2014,148.83,1.568,2014,53,438962,265000,1610,164.5962733,249.7950311,279950,9750,1
626059335,4,2.25,2330,10055,0,3,8,0,2330,31,98011,9,704857,1987,0,1910,9/1/2014,152.63,1.529,2014,27,805783,470000,2200,213.6363636,320.3895455,527000,19436,2
1922059282,3,2.25,2220,9583,0,4,8,440,1780,52,98030,18,427625,1966,0,2080,9/1/2014,152.63,1.529,2014,48,496925,282000,1867,151.0444563,229.0439207,325000,16020,1
705700390,3,2.25,2020,8031,0,3,7,0,2020,24,98038,23,509250,1994,0,2020,9/1/2014,152.63,1.529,2014,20,501512,337000,1980,170.2020202,257.1969697,328000,8379,2
7454001200,3,2.25,1250,7392,0,5,7,0,1250,76,98146,60,449522,1942,0,1280,6/1/2014,148.83,1.568,2014,72,611520,305000,1490,204.6979866,301.6926174,390000,7500,1
8682281200,2,2,1510,6009,0,3,8,0,1510,13,98053,29,929640,2005,0,1640,3/1/2015,159.4,1.464,2015,10,702647,620000,2390,259.4142259,388.9707113,479950,6516,1
7972000200,4,2.25,1720,9753,0,4,7,600,1120,40,98023,13,406288,1978,0,1510,5/1/2014,147.59,1.581,2014,36,418886,268450,1880,142.7925532,216.1106383,264950,9753,1
722059070,3,1,1430,13068,0,4,7,450,980,57,98031,19,433425,1961,0,1960,1/1/2015,157.47,1.482,2015,54,348270,288200,1845,156.2059621,234.9186992,235000,15246,1
7202340400,3,2.5,1480,4729,0,3,7,0,1480,14,98053,29,929640,2004,0,2250,3/1/2015,159.4,1.464,2015,11,756156,620000,2390,259.4142259,388.9707113,516500,4729,2
8096000060,2,1.75,1450,13193,1,3,7,220,1230,103,98166,63,598119,1915,1978,2030,4/1/2015,160.37,1.455,2015,100,953025,389999,1930,202.0720207,309.9062176,655000,15798,2
2424000060,4,2.75,2280,15347,0,5,7,0,2280,58,98059,33,650094,1960,0,2280,6/1/2014,148.83,1.568,2014,54,784000,430000,2245,191.5367483,289.5741648,500000,15347,1
9264902050,6,2.75,2940,8236,0,3,8,1160,1780,40,98023,13,406288,1978,0,2120,11/1/2014,155.21,1.503,2014,36,473445,268450,1880,142.7925532,216.1106383,315000,7350,1
943100260,2,1,1000,13702,0,3,6,0,1000,57,98024,14,595788,1961,0,1150,11/1/2014,155.21,1.503,2014,53,320139,400000,1620,246.9135802,367.7703704,213000,10200,1
3677400445,3,1.5,2480,4800,0,5,7,860,1620,71,98108,46,526012,1947,0,2090,9/1/2014,152.63,1.529,2014,67,726275,342500,1645,208.2066869,319.7641337,475000,5280,1.5
1762600320,5,4,3760,35096,0,3,10,0,3760,35,98033,21,1000038,1983,0,3430,6/1/2014,148.83,1.568,2014,31,1607200,670000,2125,315.2941176,470.6061176,1025000,28040,2
4058000060,3,2,2220,80100,0,5,7,580,1640,42,98010,8,509055,1976,0,2070,4/1/2015,160.37,1.455,2015,39,605280,338500,1770,191.2429379,287.6016949,416000,94300,1
7228500560,4,1,1970,4740,0,3,7,300,1670,114,98122,54,855895,1904,2005,1510,3/1/2015,159.4,1.464,2015,111,600240,561625,1628,344.9785012,525.7340295,410000,4740,1.5
5152100060,6,2.5,4410,13988,0,4,9,2060,2350,53,98003,2,401507,1965,0,2600,5/1/2014,147.59,1.581,2014,49,746232,267475,1780,150.2668539,225.5657303,472000,14034,1
3584000310,3,1.75,1430,8640,0,4,7,0,1430,50,98003,2,401507,1968,0,1190,12/1/2014,156.52,1.491,2014,46,335475,267475,1780,150.2668539,225.5657303,225000,8505,1
8150100045,2,1,830,4960,0,3,6,0,830,78,98126,56,596642,1940,0,830,10/1/2014,153.91,1.516,2014,74,318360,395750,1455,271.9931271,410.0632302,210000,6000,1
1868901275,2,1,1430,3750,0,2,7,0,1430,93,98115,49,855845,1925,0,1450,1/1/2015,157.47,1.482,2015,90,674310,564750,1700,332.2058824,503.4382353,455000,5000,1.5
6131600075,3,1,1300,8316,0,4,6,0,1300,64,98002,1,356349,1954,0,1260,4/1/2015,160.37,1.455,2015,61,327375,235000,1570,149.6815287,226.9738854,225000,8316,1
9468200125,2,1,1030,3060,0,4,7,240,790,100,98103,42,841375,1918,0,1390,8/1/2014,151.35,1.542,2014,96,740160,550000,1500,366.6666667,560.9166667,480000,3060,1
8029510030,3,2.5,2740,10377,0,3,9,0,2740,28,98023,13,406288,1990,0,2570,2/1/2015,158.43,1.473,2015,25,534699,268450,1880,142.7925532,216.1106383,363000,11872,2
7899800890,2,1.5,720,2566,0,3,6,0,720,64,98106,44,474300,1954,0,1150,2/1/2015,158.43,1.473,2015,61,266613,315000,1400,225,338.7857143,181000,5120,1
3021059276,4,2,2010,7650,0,4,7,0,2010,42,98002,1,356349,1976,0,2010,3/1/2015,159.4,1.464,2015,39,366000,235000,1570,149.6815287,226.9738854,250000,7312,1
3797001895,3,1.75,1560,3000,0,4,6,790,770,100,98103,42,841375,1918,0,1390,4/1/2015,160.37,1.455,2015,97,699855,550000,1500,366.6666667,560.9166667,481000,3000,1
3832710960,3,2,1810,7209,0,4,7,570,1240,40,98032,20,379000,1978,0,1750,9/1/2014,152.63,1.529,2014,36,397540,249000,1720,144.7674419,220.3488372,260000,7209,1
1310430400,4,2.5,3360,6567,0,3,9,0,3360,17,98058,32,508462,2001,0,3060,5/1/2014,147.59,1.581,2014,13,719355,333000,1970,169.035533,258.1025381,455000,7685,2
1422300030,3,2.25,1510,36224,0,3,8,0,1510,27,98045,27,593488,1991,0,1730,4/1/2015,160.37,1.455,2015,24,603825,390000,1780,219.1011236,333.4202247,415000,36224,2
1105000588,3,1,1400,6331,0,3,7,600,800,65,98118,52,558208,1953,0,1620,4/1/2015,160.37,1.455,2015,62,508522,367500,1580,232.5949367,353.2962025,349500,3538,1
3830630060,3,2.5,1730,6458,0,3,7,0,1730,31,98030,18,427625,1987,0,1630,9/1/2014,152.63,1.529,2014,27,374605,282000,1867,151.0444563,229.0439207,245000,7442,2
5101404898,2,2,1420,6816,0,5,7,0,1420,90,98115,49,855845,1928,0,1420,5/1/2014,147.59,1.581,2014,86,936742,564750,1700,332.2058824,503.4382353,592500,9191,1.5
7972601890,4,1.75,2360,7620,0,4,7,1180,1180,63,98106,44,474300,1955,0,1910,10/1/2014,153.91,1.516,2014,59,583660,315000,1400,225,338.7857143,385000,7620,1
5127001620,3,1.75,1580,10650,0,4,7,380,1200,44,98059,33,650094,1974,0,1550,2/1/2015,158.43,1.473,2015,41,463995,430000,2245,191.5367483,289.5741648,315000,11455,1
9407100800,3,1,1230,10098,0,3,7,0,1230,39,98045,27,593488,1979,0,1380,11/1/2014,155.21,1.503,2014,35,383265,390000,1780,219.1011236,333.4202247,255000,10170,1
1873100060,4,2.5,2460,5659,0,3,8,0,2460,12,98052,28,934871,2006,0,2990,8/1/2014,151.35,1.542,2014,8,1068606,615000,2294,268.0906713,407.5287707,693000,4425,2
8722101360,3,1,1660,4400,0,3,8,200,1460,107,98112,48,1247362,1911,0,1660,12/1/2014,156.52,1.491,2014,103,1162980,822500,2095,392.601432,595.3995227,780000,4400,1.5
8644000060,3,1.75,1270,8470,0,4,7,0,1270,58,98198,68,402170,1960,0,1600,10/1/2014,153.91,1.516,2014,54,359292,265000,1610,164.5962733,249.7950311,237000,8470,1
3325069129,3,2.25,2100,33450,0,3,10,780,1320,39,98074,37,971395,1979,0,2380,12/1/2014,156.52,1.491,2014,35,782775,640000,2495,256.5130261,389.3366733,525000,40510,2
1400300055,2,1,770,2580,0,3,5,0,770,88,98144,59,680955,1930,0,1330,4/1/2015,160.37,1.455,2015,85,618375,450000,1634,275.3977968,416.7411261,425000,5040,1
2123039032,1,0.75,760,14267,1,5,5,0,760,82,98070,35,672938,1936,0,1230,10/1/2014,153.91,1.516,2014,78,560768,445000,1830,243.1693989,367.7256831,369900,10079,1
8078560140,4,2.5,1700,7475,0,4,7,0,1700,30,98031,19,433425,1988,0,1950,5/1/2014,147.59,1.581,2014,26,458490,288200,1845,156.2059621,234.9186992,290000,7280,2
3438500192,3,1,1120,6350,0,3,7,0,1120,64,98106,44,474300,1954,0,1130,9/1/2014,152.63,1.529,2014,60,435765,315000,1400,225,338.7857143,285000,10701,1
7974200510,2,1,1070,4465,0,3,7,0,1070,81,98115,49,855845,1937,0,1320,8/1/2014,151.35,1.542,2014,77,639930,564750,1700,332.2058824,503.4382353,415000,4500,1
2557000400,3,2.5,2070,8250,0,3,8,650,1420,39,98023,13,406288,1979,0,2070,4/1/2015,160.37,1.455,2015,36,396488,268450,1880,142.7925532,216.1106383,272500,9900,1
4054500390,4,4.75,5310,47443,0,4,11,0,5310,29,98077,39,964410,1989,0,4180,10/1/2014,153.91,1.516,2014,25,2069340,645000,2860,225.5244755,337.2062937,1365000,57346,2
6378500125,2,1,1040,7530,0,4,7,0,1040,79,98133,57,567088,1939,0,1440,5/1/2015,161.34,1.446,2015,76,630456,375000,1510,248.3443709,375.5549669,436000,7538,1
1745100140,3,1,1700,8164,0,4,7,0,1700,51,98003,2,401507,1967,0,1350,10/1/2014,153.91,1.516,2014,47,318360,267475,1780,150.2668539,225.5657303,210000,11390,1
2976800796,3,1,1300,7619,0,3,7,0,1300,57,98178,66,419404,1961,0,1320,9/1/2014,152.63,1.529,2014,53,360844,277554,1720,161.3686047,243.8395349,236000,5898,1
4235400186,3,1.75,1080,2225,0,3,7,500,580,64,98199,69,1003520,1954,2003,1440,11/1/2014,155.21,1.503,2014,60,497493,673750,1915,351.8276762,524.0313316,331000,1306,1
4215100060,3,2.5,2653,4927,0,3,8,0,2653,12,98031,19,433425,2006,0,2653,3/1/2015,159.4,1.464,2015,9,534360,288200,1845,156.2059621,234.9186992,365000,4510,2
9189700045,3,2,2290,10530,0,5,8,0,2290,58,98058,32,508462,1960,0,1660,1/1/2015,157.47,1.482,2015,55,666900,333000,1970,169.035533,258.1025381,450000,16258,1
1126049053,4,2.75,3820,12136,0,3,9,970,2850,4,98028,16,665418,2014,0,1860,11/1/2014,155.21,1.503,2014,0,1157310,445000,2070,214.9758454,321.457971,770000,26300,2
2022069200,4,2.5,2210,49385,0,3,8,0,2210,21,98038,23,509250,1997,0,2670,5/1/2015,161.34,1.446,2015,18,657930,337000,1980,170.2020202,257.1969697,455000,49375,1
9412900055,3,1.75,2390,6000,0,3,6,1150,1240,110,98118,52,558208,1908,0,2020,5/1/2015,161.34,1.446,2015,107,585630,367500,1580,232.5949367,353.2962025,405000,6000,1
1722059235,4,1.75,2600,11088,0,4,7,990,1610,49,98031,19,433425,1969,0,1720,7/1/2014,150.09,1.555,2014,45,474120,288200,1845,156.2059621,234.9186992,304900,11325,1
6874200960,2,1,860,8775,0,3,6,0,860,87,98178,66,419404,1931,0,1650,2/1/2015,158.43,1.473,2015,84,250410,277554,1720,161.3686047,243.8395349,170000,5265,1
7202360350,4,2.5,3500,7864,0,3,9,0,3500,13,98053,29,929640,2005,0,3920,6/1/2014,148.83,1.568,2014,9,1223040,620000,2390,259.4142259,388.9707113,780000,7048,2
5634500392,3,3,2420,13300,0,4,8,680,1740,30,98028,16,665418,1988,0,2570,4/1/2015,160.37,1.455,2015,27,480150,445000,2070,214.9758454,321.457971,330000,13959,1
1509500060,4,2.5,2720,8100,0,3,9,0,2720,26,98030,18,427625,1992,0,2410,9/1/2014,152.63,1.529,2014,22,565730,282000,1867,151.0444563,229.0439207,370000,8666,2
7214810350,5,2.25,2500,9750,0,3,7,650,1850,39,98072,36,780610,1979,0,2300,10/1/2014,153.91,1.516,2014,35,707972,515000,2260,227.8761062,345.4026549,467000,13500,1
6647200060,3,1.75,1670,7320,0,3,7,530,1140,38,98034,22,671925,1980,0,1670,2/1/2015,158.43,1.473,2015,35,596565,445000,1830,243.1693989,367.1721311,405000,6720,1
9552700140,5,2.25,2900,10300,0,3,8,1450,1450,33,98006,5,1126320,1985,0,2310,7/1/2014,150.09,1.555,2014,29,1049625,745000,2640,282.1969697,426.6363636,675000,10300,1
2200500350,2,1,1640,13527,0,4,7,500,1140,64,98006,5,1126320,1954,0,1520,8/1/2014,151.35,1.542,2014,60,771000,745000,2640,282.1969697,426.6363636,500000,14100,1
